measure_date;station_name;unity;pollution_name;measure_value
2014-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.07
2014-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.06
2014-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.07
2014-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.05
2014-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.1
2014-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.33
2014-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.87
2014-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;1.23
2015-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;1.796
2015-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.579
2015-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.384
2015-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.139
2015-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.085
2015-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.066
2015-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.053
2015-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.092
2015-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.091
2015-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.425
2015-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;0.967
2015-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(b)fluoranthène;1.74
2004-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2004-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2004-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2004-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2004-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2004-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2004-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2004-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2004-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2004-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2004-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2004-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2005-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2005-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2005-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2005-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2005-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2005-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2005-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2005-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2005-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2005-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2005-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2005-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2006-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2006-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2006-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2006-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2006-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2006-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2006-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2006-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2006-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2006-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2006-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2006-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2007-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2007-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2007-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2007-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2007-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2007-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2007-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2007-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2007-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2007-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2007-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2007-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2008-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2008-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2008-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2008-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2008-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2008-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2008-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2008-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2008-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2008-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2008-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2008-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2009-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2009-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2009-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2009-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2009-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2009-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2009-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2009-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2009-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2009-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2009-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2009-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2010-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2010-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2010-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2010-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2010-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2010-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2010-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2010-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2010-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2010-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2010-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2010-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2011-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2011-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2011-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2011-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2011-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2011-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2011-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2011-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2011-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2011-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2011-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2011-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2012-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;-1
2012-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.46
2012-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.21
2012-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.1
2012-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.04
2012-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.06
2012-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.03
2012-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.03
2012-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.06
2012-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.2
2012-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.7
2012-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.74
2013-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.56
2013-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.56
2013-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.5
2013-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.13
2013-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.04
2013-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.04
2013-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.02
2013-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.02
2013-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.04
2013-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.06
2013-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.39
2013-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;1.11
2014-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.59
2014-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.27
2014-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.19
2014-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.09
2014-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.04
2014-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.03
2014-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.04
2014-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.02
2014-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.04
2014-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.19
2014-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.51
2014-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.75
2015-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.995
2015-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.374
2015-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.256
2015-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.1
2015-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.053
2015-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.041
2015-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.027
2015-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.053
2015-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.06
2015-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.251
2015-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;0.609
2015-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(j)fluoranthène;1.205
2004-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2004-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2004-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2004-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2004-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2004-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2004-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2004-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2004-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2004-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2004-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2004-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2005-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2005-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2005-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2005-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2005-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2005-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2005-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2005-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2005-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2005-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2005-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2005-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2006-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2006-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2006-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2006-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2006-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2006-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2006-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2006-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2006-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2006-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2006-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2006-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2007-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2007-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2007-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2007-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2007-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2007-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2007-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2007-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2007-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2007-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2007-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2007-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2008-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2008-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2008-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2008-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2008-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2008-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2008-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2008-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2008-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2008-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2008-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2008-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2009-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2009-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2009-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2009-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2009-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2009-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2009-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2009-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2009-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2009-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2009-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2009-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2010-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2010-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2010-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2010-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2010-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2010-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2010-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2010-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2010-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2010-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2010-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2010-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2011-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2011-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2011-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2011-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2011-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2011-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2011-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2011-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2011-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2011-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2011-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2011-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2012-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;-1
2012-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.4
2012-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.15
2012-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.07
2012-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.04
2012-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.05
2012-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.02
2012-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.03
2012-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.04
2012-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.13
2012-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.49
2012-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.52
2013-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.35
2013-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.36
2013-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.37
2013-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.09
2013-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.03
2013-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.03
2013-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.01
2013-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.02
2013-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.03
2013-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.04
2013-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.26
2013-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.76
2014-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.37
2014-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.17
2014-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.12
2014-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.06
2014-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.03
2014-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.02
2014-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.03
2014-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.02
2014-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.03
2014-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.15
2014-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.4
2014-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.55
2015-01-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.821
2015-02-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.268
2015-03-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.17
2015-04-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.059
2015-05-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.033
2015-06-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.024
2015-07-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.017
2015-08-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.036
2015-09-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.037
2015-10-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.185
2015-11-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.439
2015-12-01;Grenoble Rocade Sud;nanog/m3;Benzo(k)fluoranthène;0.775
2004-01-01;Grenoble Rocade Sud;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-02-01;Grenoble Rocade Sud;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-03-01;Grenoble Rocade Sud;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-04-01;Grenoble Rocade Sud;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-05-01;Grenoble Rocade Sud;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-06-01;Grenoble Rocade Sud;nanog/m3;Dibenzo(a,h)anthracène;-1
